id,address,city,floor,price,rooms,sq,year,latitude,longitude
16131,Świętokrzyska,Gdańsk,4,366007.0,2,35.44,2000.0,50.0176748,20.0011197
16132,Jacka Malczewskiego 90A,Gdańsk,0,550000.0,2,34.8,2013.0,50.0188125,19.9617895
16133,Kotwiczników,Gdańsk,3,1360000.0,5,91.0,1930.0,50.0461424,19.9886656
16134,Warzywnicza,Gdańsk,1,1063500.0,3,63.5,2000.0,50.0647876,19.942688
16135,Kotwiczników,Gdańsk,3,1260000.0,4,76.0,1930.0,50.0578259,19.9583506
16136,Zielona,Gdańsk,2,1100000.0,3,83.0,1910.0,50.0855556,19.9075636
16137,Wałowa,Gdańsk,9,1044000.0,2,53.83,2018.0,50.0703493,19.9000305
16138,Niepołomicka,Gdańsk,3,708000.0,3,75.52,2017.0,50.0928723,19.9562624
16139,Turzycowa,Gdańsk,1,509000.0,3,61.01,2018.0,50.1023819,19.9544254
16140,Świętokrzyska,Gdańsk,1,570311.0,3,55.37,2000.0,50.0685857,19.87588153520198
16141,Świętokrzyska,Gdańsk,1,472377.0,2,46.77,2000.0,50.0137496,19.9659068
16142,Sienna Grobla,Gdańsk,0,899999.0,2,45.67,2021.0,50.0056136,19.9482941
16143,Przytulna,Gdańsk,0,949000.0,4,96.0,2003.0,50.0665498,19.9494979
16144,Jagiellońska,Gdańsk,8,560000.0,2,38.0,1976.0,50.0852974,19.9164193
16145,Niepołomicka,Gdańsk,5,439000.0,2,38.5,2019.0,49.9976482,19.8999078
16146,Juliusza Słowackiego,Gdańsk,4,470000.0,2,43.0,1975.0,50.0381163,19.9750361
16147,Łąkowa,Gdańsk,2,2560000.0,3,80.0,2021.0,50.0121039,19.8902776
16148,Chmielna,Gdańsk,5,1835000.0,2,55.85,2019.0,50.0404753,20.0151209
16149,Hokejowa,Gdańsk,0,485000.0,2,50.11,2015.0,50.0512149,19.9380389
16150,Potęgowska,Gdańsk,1,529000.0,3,50.0,2012.0,50.0191677,19.9488458
16151,Jacka Malczewskiego,Gdańsk,4,688000.0,5,53.0,1980.0,50.0993679,19.9713946
16152,Krosna,Gdańsk,1,957000.0,3,87.0,1900.0,50.1071507,19.9059651
16153,Olimpijska,Gdańsk,0,649000.0,3,66.5,2006.0,50.0838292,19.9240703
16154,Polanki,Gdańsk,1,370000.0,1,23.5,1969.0,50.0450968,19.9691749
16155,Dobra,Gdańsk,4,363000.0,2,28.3,2000.0,50.0839049,19.9329576
16156,Kazimierza Wielkiego,Gdańsk,1,599000.0,3,62.12,2017.0,50.0461424,19.9886656
16157,Sucha,Gdańsk,0,675188.0,3,60.53,2000.0,50.0185744,20.0552694
16158,Sucha,Gdańsk,2,520120.0,2,43.17,2000.0,50.0140044,19.9591197
16159,Sucha,Gdańsk,2,756330.0,4,71.4,2000.0,50.0578259,19.9583506
16160,Sucha,Gdańsk,5,460405.0,1,33.95,2000.0,54.3950373,18.6430056
16161,Przemyska,Gdańsk,0,681680.0,3,68.17,2000.0,50.0923679,19.9791044
16162,Przemyska,Gdańsk,1,447551.0,2,41.12,2000.0,50.0935683,19.9225386
16163,Życzliwa,Gdańsk,1,660157.0,4,72.39,2000.0,50.0858716,19.9401418
16164,Życzliwa,Gdańsk,0,506226.0,2,54.38,2000.0,50.0680237,20.0648259
16165,Toruńska,Gdańsk,2,1150000.0,3,74.5,2012.0,50.04085875,20.002601010842834
16166,Bitwy Oliwskiej,Gdańsk,7,485000.0,2,38.0,1971.0,50.0789797,19.8896581
16167,Przemyska,Gdańsk,2,685313.0,3,58.34,2000.0,50.0220928,19.9436922
16168,Przemyska,Gdańsk,4,463305.0,2,40.32,2000.0,50.0876091,19.9942558
16169,Niepołomicka,Gdańsk,1,371500.0,2,41.5,2022.0,50.0756422,19.929326
16170,Śląska,Gdańsk,1,690000.0,3,50.0,1970.0,50.1018633,19.9608683
16171,Piekarnicza,Gdańsk,2,579000.0,2,49.7,2003.0,50.1018633,19.9608683
16172,Taborowa,Gdańsk,1,769000.0,3,64.6,1992.0,50.08780725,19.878046068078184
16173,marsz. Ferdynanda Focha 4a,Gdańsk,1,895000.0,2,46.0,2010.0,50.08780725,19.878046068078184
16174,Niepołomicka,Gdańsk,1,616201.0,4,73.46,2000.0,50.08780725,19.878046068078184
16175,Niepołomicka,Gdańsk,1,505400.0,2,63.44,2000.0,50.08780725,19.878046068078184
16176,Niepołomicka,Gdańsk,2,436455.0,3,52.22,2000.0,50.0842597,20.001023
16177,Niepołomicka,Gdańsk,2,367608.0,2,40.8,2000.0,50.0404753,20.0151209
16178,Niepołomicka,Gdańsk,1,337778.0,2,35.64,2000.0,50.0404753,20.0151209
16179,Zakopiańska,Gdańsk,3,669000.0,2,57.63,1960.0,49.9992504,19.9393382
16180,Sienna Grobla,Gdańsk,0,690000.0,2,34.1,2021.0,50.0086942,20.0108154
16181,Franciszka Zabłockiego,Gdańsk,4,529000.0,3,53.0,2000.0,50.1014534,19.8738326
16182,Hermesa,Gdańsk,1,949000.0,4,102.0,2002.0,50.1014534,19.8738326
16183,Pomorska,Gdańsk,3,440000.0,1,31.0,1974.0,50.08780725,19.878046068078184
16184,Jeleniogórska,Gdańsk,0,549000.0,3,48.1,2002.0,50.1014534,19.8738326
16185,Skarpowa,Gdańsk,4,645000.0,2,56.9,1970.0,50.0921875,19.984579
16186,Romana Wyrobka,Gdańsk,2,669000.0,5,63.0,1980.0,50.0921875,19.984579
16187,Alfonsa Flisykowskiego,Gdańsk,0,489000.0,2,42.76,2020.0,50.0921875,19.984579
16188,Polskiego Czerwonego Krzyża,Gdańsk,1,585000.0,3,52.82,1967.0,50.0921875,19.984579
16189,Białowieska,Gdańsk,3,469800.0,2,43.5,2000.0,50.0633963,19.9662705
16190,Heliosa,Gdańsk,3,459000.0,2,50.36,2000.0,50.0823872,19.9154562
16191,Władysława Cieszyńskiego,Gdańsk,3,770000.0,4,79.89,2003.0,50.010527,19.9483134
16192,Jaśkowa Dolina,Gdańsk,4,2332000.0,3,99.0,2019.0,50.0206771,20.0551744
16193,Aldony,Gdańsk,3,570000.0,2,43.0,2008.0,50.0804676,19.9730389
16194,Góralska,Gdańsk,6,599000.0,4,70.0,1980.0,50.0404753,20.0151209
16195,Myśliwska,Gdańsk,0,655000.0,2,47.0,2013.0,50.058837,20.0543606
16196,Grudziądzka,Gdańsk,2,775000.0,2,40.89,2021.0,50.058837,20.0543606
16197,Świętokrzyska,Gdańsk,2,414072.0,2,38.34,2000.0,50.0417419,20.0621804
16198,Tytusa Chałubińskiego,Gdańsk,4,469000.0,2,49.6,1980.0,50.0111679,19.9909599
16199,Myśliwskie Wzgórze,Gdańsk,1,569000.0,2,41.5,2016.0,50.0472263,19.946805
16200,Żabi Kruk,Gdańsk,0,879000.0,4,60.45,1962.0,50.08780725,19.878046068078184
16201,Zaroślak,Gdańsk,2,1155000.0,6,103.54,1910.0,50.0323636,20.0519058
16202,Ogarna,Gdańsk,0,939000.0,2,49.45,1950.0,50.0789797,19.8896581
16203,Ujeścisko,Gdańsk,1,1290000.0,4,109.0,2006.0,50.0838292,19.9240703
16204,Mariana Seredyńskiego,Gdańsk,3,740000.0,4,103.0,1900.0,50.0852974,19.9164193
16205,Toruńska,Gdańsk,3,645000.0,2,40.0,1897.0,50.0068375,19.8965993
16206,Zaroślak,Gdańsk,3,899000.0,3,87.0,1910.0,50.0140044,19.9591197
16207,Jana Chryzostoma Paska,Gdańsk,1,638000.0,2,58.0,1950.0,50.0669483,19.9254509
16208,Długi Targ,Gdańsk,3,890000.0,3,55.8,1952.0,50.012542,19.9771787
16209,Obrońców Westerplatte,Gdańsk,1,1555000.0,4,93.42,1900.0,50.1018633,19.9608683
16210,Aldony,Gdańsk,2,1230000.0,5,97.92,1900.0,50.0472383,19.98887522711204
16211,Bolesława Chrobrego,Gdańsk,4,1900000.0,3,89.76,2017.0,50.0763999,19.9261022
16212,Jana Kilińskiego,Gdańsk,0,699000.0,3,70.0,1962.0,50.09673045,19.928136806971654
16213,Hołdu Pruskiego,Gdańsk,1,1300000.0,6,104.0,1890.0,50.09673045,19.928136806971654
16214,Artura Grottgera,Gdańsk,2,2295000.0,4,95.62,2023.0,50.0323636,20.0519058
16215,Czerwony Dwór,Gdańsk,0,820000.0,3,80.0,1995.0,50.0888711,19.9262816
16216,Starogardzka,Gdańsk,1,338000.0,2,35.82,2022.0,50.0233652,19.9161079
16217,Piastowska 3,Gdańsk,0,859000.0,3,91.0,1922.0,50.1063224,20.0751421
16218,Kazimierza Wielkiego,Gdańsk,0,350100.0,2,36.79,2022.0,50.0675007,19.9377243
16219,Życzliwa,Gdańsk,3,664842.0,4,72.38,2000.0,50.0731683,19.9795295
16220,Sucha,Gdańsk,4,674032.0,3,59.81,2000.0,50.0191233,20.0064651
16221,Sucha,Gdańsk,0,529625.0,2,43.86,2000.0,50.0461167,19.9723264
16222,Sucha,Gdańsk,1,460675.0,1,33.97,2000.0,50.0461424,19.9886656
16223,Sucha,Gdańsk,1,756330.0,4,71.4,2000.0,50.08780725,19.878046068078184
16224,Władysława Jagiełły,Gdańsk,1,611883.0,4,68.26,2000.0,50.0525057,19.9894841
16225,Władysława Jagiełły,Gdańsk,4,453215.0,3,53.42,2000.0,50.0404753,20.0151209
16226,Władysława Jagiełły,Gdańsk,2,390425.0,2,42.53,2000.0,50.0703015,19.9259536
16227,Władysława Jagiełły,Gdańsk,2,338080.0,2,36.49,2000.0,50.2337796,19.9937876
16228,Potokowa,Gdańsk,0,729764.0,3,54.46,2000.0,50.0381163,19.9750361
16229,Korzenna,Gdańsk,2,669000.0,2,33.0,1956.0,50.0137496,19.9659068
16230,Starogardzka,Gdańsk,3,446000.0,3,54.0,2022.0,50.0486592,19.9455011
16231,Świętokrzyska,Gdańsk,2,555135.0,3,52.85,2000.0,50.0411678,19.8398429
16232,Niepołomicka,Gdańsk,2,359900.0,2,39.0,2022.0,50.0935683,19.9225386
16233,Startowa,Gdańsk,4,577000.0,2,48.2,2000.0,50.0461275,19.9755164
16234,Angielska Grobla,Gdańsk,4,1490000.0,4,75.83,2022.0,50.1018633,19.9608683
16235,Elizy Orzeszkowej,Gdańsk,0,594825.0,1,27.5,2024.0,49.9884929,19.911094
16236,Nieborowska,Gdańsk,4,649999.0,3,59.0,2009.0,50.0404753,20.0151209
16237,Pomorska,Gdańsk,3,435000.0,1,31.0,1975.0,50.08780725,19.878046068078184
16238,Józefa Czyżewskiego,Gdańsk,0,380000.0,1,27.63,1907.0,50.0461424,19.9886656
16239,Sucha,Gdańsk,0,496377.0,2,40.77,2000.0,49.9441667,19.9191667
16240,Sucha,Gdańsk,3,756330.0,4,71.4,2000.0,50.010527,19.9483134
16241,Niepołomicka,Gdańsk,0,449000.0,2,36.75,2022.0,50.0935683,19.9225386
16242,Przemyska,Gdańsk,0,668166.0,3,58.34,2000.0,50.0227817,20.012745
16243,Przemyska,Gdańsk,2,481918.0,2,43.63,2000.0,54.327724,18.5925125
16244,Myśliwskie Wzgórze,Gdańsk,0,649000.0,3,56.6,2012.0,54.3472702,18.5630954
16245,Sucha,Gdańsk,4,722734.0,3,67.79,2000.0,50.0834439,19.9556751
16246,Sucha,Gdańsk,0,495023.0,2,40.63,2000.0,50.04324445,19.931939272946444
16247,Stefana Jaracza,Gdańsk,7,926452.0,3,68.5,2000.0,50.0622262,19.9422027
16248,Sienna Grobla,Gdańsk,0,1440000.0,3,68.49,2000.0,50.0995285,20.0748118
16249,Białowieska,Gdańsk,0,609800.0,3,59.2,2000.0,50.0217426,19.9173734
16250,Białowieska,Gdańsk,0,324700.0,1,27.75,2000.0,50.0187176,19.965828
16251,Świętokrzyska,Gdańsk,2,468479.0,2,45.22,2000.0,50.0819039,19.9604063
16252,Opacka,Gdańsk,1,1299000.0,3,64.0,2021.0,50.0921875,19.984579
16253,Piotrkowska,Gdańsk,3,599000.0,3,58.6,2008.0,50.0921875,19.984579
16254,Franciszka Hynka,Gdańsk,0,749000.0,2,51.83,2016.0,50.0921875,19.984579
16255,Wałowa,Gdańsk,3,1136200.0,3,59.8,2020.0,50.025146,19.9150706
16256,Opacka,Gdańsk,7,2800000.0,4,116.19,2019.0,50.0087274,20.0245004
16257,Świętokrzyska,Gdańsk,2,524949.0,4,64.21,2000.0,50.0745561,19.9146662
16258,Świętokrzyska,Gdańsk,1,464546.0,3,52.42,2000.0,50.0087274,20.0245004
16259,Świętokrzyska,Gdańsk,3,422742.0,2,43.06,2000.0,50.0945864,19.9375046
16260,Świętokrzyska,Gdańsk,3,375100.0,2,37.24,2000.0,50.0121039,19.8902776
16261,Nadmorski Dwór,Gdańsk,0,1280000.0,2,44.31,2014.0,50.0197933,19.9233564
16262,Polanki,Gdańsk,0,849000.0,3,72.0,1938.0,50.0796204,19.9028623
16263,Tartaczna 3,Gdańsk,1,1250000.0,2,42.31,2017.0,50.08780725,19.878046068078184
16264,Bolesława Krzywoustego,Gdańsk,3,1200000.0,2,48.4,2012.0,50.08780725,19.878046068078184
16265,Potęgowska,Gdańsk,0,445000.0,2,39.99,2000.0,50.0548239,19.9251215
16266,Potęgowska,Gdańsk,2,489500.0,3,50.22,2023.0,50.0217426,19.9173734
16267,Niepołomicka,Gdańsk,1,440000.0,3,51.0,2022.0,50.0876091,19.9942558
16268,Starogardzka,Gdańsk,1,370000.0,2,41.0,2022.0,50.0745561,19.9146662
16269,Konstantego Bergiela,Gdańsk,3,679000.0,3,85.9,2008.0,50.0417419,20.0621804
16270,Potęgowska,Gdańsk,1,569000.0,3,53.14,2012.0,50.0417419,20.0621804
16271,Potęgowska,Gdańsk,3,491500.0,3,57.82,2023.0,50.0680237,20.0648259
16272,Potęgowska,Gdańsk,4,411000.0,2,39.83,2023.0,50.02581975,20.050950611304295
16273,Wałowa,Gdańsk,3,1160000.0,3,60.0,2021.0,54.3584458,18.6514304
16274,Podwale Staromiejskie,Gdańsk,3,749000.0,2,71.11,1959.0,50.0923687,19.963172
16275,Jałmużnicza,Gdańsk,2,595000.0,2,36.91,1980.0,50.0811913,19.95581
16276,Ofiar Grudnia 70 70,Gdańsk,4,399000.0,2,39.45,2022.0,50.0204002,20.0077123
16277,Płocka,Gdańsk,0,433000.0,1,30.64,2015.0,50.0204002,20.0077123
16278,Letnicka,Gdańsk,1,1070000.0,3,73.87,2022.0,50.0188125,19.9617895
16279,Przyokopowa,Gdańsk,3,645000.0,2,40.0,1897.0,50.0204002,20.0077123
16280,Pilotów,Gdańsk,2,1030000.0,3,78.0,2010.0,50.0188125,19.9617895
16281,Letnicka,Gdańsk,3,1229000.0,4,90.02,2022.0,50.0417419,20.0621804
16282,Letnicka,Gdańsk,3,1229000.0,4,90.02,2022.0,50.0838292,19.9240703
16283,Potęgowska,Gdańsk,1,569000.0,2,50.4,2012.0,50.0838292,19.9240703
16284,Łąkowa,Gdańsk,5,1323000.0,2,54.0,2022.0,50.0838292,19.9240703
16285,Hoża,Gdańsk,0,465000.0,2,42.0,1978.0,50.1062421,20.0122545
16286,Kartuska,Gdańsk,1,890000.0,3,68.07,1920.0,50.09673045,19.928136806971654
16287,Rycerza Blizbora,Gdańsk,4,570000.0,4,72.2,1996.0,50.0555592,19.9423212
16288,prof. Józefa Więckowskiego,Gdańsk,2,630000.0,3,63.1,1992.0,50.0935683,19.9225386
16289,Hokejowa,Gdańsk,2,338000.0,1,25.0,2020.0,50.08780725,19.878046068078184
16290,Partyzantów,Gdańsk,3,699000.0,3,65.0,1970.0,50.0232367,19.8307203
16291,Toruńska,Gdańsk,6,1699000.0,3,92.0,2012.0,50.0244321,19.9726601
16292,Anny Jagiellonki,Gdańsk,0,759000.0,3,70.0,2006.0,50.0935683,19.9225386
16293,Sienna Grobla,Gdańsk,1,720000.0,2,38.16,2021.0,50.0760743,19.90393746469241
16294,Magellana,Gdańsk,5,625000.0,2,49.0,2013.0,50.0671801,19.9843234
16295,Bolesława Chrobrego,Gdańsk,0,599000.0,3,57.9,1926.0,50.0935683,19.9225386
16296,Bulońska,Gdańsk,3,649000.0,3,62.9,1993.0,50.01173975,19.978092529133555
16297,Macieja Kamieńskiego,Gdańsk,5,449000.0,2,31.0,1980.0,50.0834439,19.9556751
16298,Wawelska,Gdańsk,0,545000.0,2,52.7,2006.0,50.0126099,19.9586676
16299,Siennicka,Gdańsk,2,530000.0,2,54.0,1935.0,50.0345715,19.9999431
16300,Jana Heweliusza,Gdańsk,2,895000.0,3,61.77,1958.0,49.9996536,20.028154
16301,Lastadia,Gdańsk,4,2150000.0,3,90.0,2006.0,50.0561214,19.9627049
16302,Jana Kielasa,Gdańsk,2,459000.0,2,49.2,2008.0,50.0461275,19.9755164
16303,Nike,Gdańsk,0,489000.0,2,53.12,2022.0,54.4239674,18.4828779
16304,Angielska Grobla,Gdańsk,3,1148000.0,2,53.41,2021.0,50.0921875,19.984579
16305,Lecha Bądkowskiego,Gdańsk,1,630000.0,3,61.8,1993.0,50.0921875,19.984579
16306,Letnicka,Gdańsk,2,1100000.0,3,70.0,2022.0,50.0921875,19.984579
16307,Rogalińska,Gdańsk,1,625000.0,3,61.0,2004.0,50.0663953,20.0118072
16308,Potęgowska,Gdańsk,1,358800.0,2,35.88,2023.0,50.0663953,20.0118072
16309,Różany Stok,Gdańsk,3,746000.0,4,82.9,2001.0,50.0663953,20.0118072
16310,Lęborska,Gdańsk,5,569000.0,2,50.5,1979.0,50.0461275,19.9755164
16311,Kartuska,Gdańsk,3,599000.0,3,57.29,1960.0,50.0111679,19.9909599
16312,Leszczynowa,Gdańsk,1,499000.0,2,48.98,2018.0,50.0348461,19.8993706
16313,Olsztyńska,Gdańsk,9,999000.0,3,67.2,2010.0,50.08780725,19.878046068078184
16314,Fryderyka Chopina,Gdańsk,3,520000.0,3,52.0,1960.0,50.08780725,19.878046068078184
16315,Nowosądecka,Gdańsk,3,375000.0,1,26.55,2011.0,50.0323636,20.0519058
16316,Leona Droszyńskiego,Gdańsk,1,774000.0,3,62.0,1963.0,50.0382509,19.9950757
16317,Magellana,Gdańsk,4,759000.0,3,58.0,2010.0,50.0382509,19.9950757
16318,Biskupia,Gdańsk,2,879000.0,3,76.7,1920.0,50.0382509,19.9950757
16319,Lecha Bądkowskiego,Gdańsk,5,559000.0,3,66.0,1960.0,50.0871202,19.9427982
16320,Potęgowska,Gdańsk,0,403000.0,2,33.03,2023.0,50.0876091,19.9942558
16321,Potęgowska,Gdańsk,0,401000.0,2,35.91,2023.0,50.0201203,19.91545954284437
16322,Wajdeloty,Gdańsk,1,890000.0,3,91.6,1910.0,50.0239286,19.9604306
16323,Przemyska,Gdańsk,2,643475.0,3,58.11,2000.0,49.9996536,20.028154
16324,Przemyska,Gdańsk,3,484486.0,2,36.43,2000.0,50.07402895,19.93061374234144
16325,Granitowa,Gdańsk,8,359900.0,2,37.5,2000.0,50.0947025,19.8847491
16326,Parysa,Gdańsk,2,750000.0,3,74.7,1998.0,50.0163245,19.8892277
16327,Łąkowa,Gdańsk,5,890000.0,2,61.5,2016.0,50.0404753,20.0151209
16328,Stefana Jaracza,Gdańsk,7,910863.0,3,64.4,2000.0,50.0848008,19.9704581
16329,Jesionowa,Gdańsk,2,447000.0,2,41.5,1930.0,50.0411678,19.8398429
16330,Obrońców Wybrzeża,Gdańsk,1,599000.0,2,38.0,1970.0,50.0859311,19.9417425
16331,Grobla I I,Gdańsk,1,1100000.0,3,61.6,1950.0,50.0143192,20.0001537
16332,Chłopska,Gdańsk,2,369000.0,1,30.0,1965.0,50.0417419,20.0621804
16333,Partyzantów,Gdańsk,1,779000.0,3,63.0,1985.0,50.0991969,19.929665
16334,Myśliwska,Gdańsk,0,751245.0,3,62.95,2023.0,50.0225718,19.9661589
16335,Sukiennicza,Gdańsk,1,869000.0,2,52.0,1910.0,50.0643634,20.0178213
16336,Olsztyńska,Gdańsk,10,799000.0,2,44.4,2015.0,50.1062421,20.0122545
16337,Kartuska,Gdańsk,1,599000.0,3,61.0,2000.0,50.0663953,20.0118072
16338,Długa,Gdańsk,1,860000.0,2,36.0,2000.0,50.0663953,20.0118072
16339,Bednarska,Gdańsk,0,885000.0,2,48.77,1955.0,50.1063224,20.0751421
16340,prof. Stefana Myczkowskiego,Gdańsk,4,555000.0,4,82.88,1980.0,50.021319,19.9953253
16341,Pomorska,Gdańsk,5,570000.0,3,47.4,2000.0,50.0599055,19.9002132
16342,Bajki,Gdańsk,0,520000.0,2,40.5,2000.0,50.1062421,20.0122545
16343,Ludwika Waryńskiego,Gdańsk,1,1199000.0,5,127.0,1900.0,50.014817,19.9454829
16344,Hokejowa,Gdańsk,2,399000.0,2,35.0,2020.0,50.08780725,19.878046068078184
16345,Konstantego Bergiela,Gdańsk,3,439000.0,2,45.9,2005.0,50.0566978,20.0045408
16346,Przemyska,Gdańsk,2,645396.0,3,58.31,2000.0,49.9988754,19.8965918
16347,Przemyska,Gdańsk,0,941818.0,4,83.03,2000.0,50.0895456,19.9653281
16348,Przemyska,Gdańsk,0,443504.0,2,39.89,2000.0,50.08780725,19.878046068078184
16349,gen. Elżbiety Zawackiej,Gdańsk,0,407000.0,2,46.72,2000.0,50.0876091,19.9942558
16350,gen. Elżbiety Zawackiej,Gdańsk,3,539300.0,3,61.29,2000.0,50.0063811,19.9637447
16351,Olimpijska,Gdańsk,1,455000.0,2,49.12,2011.0,50.0912144,20.017324
16352,Niepołomicka,Gdańsk,1,616201.0,4,73.46,2000.0,50.0671801,19.9843234
16353,Wita Stwosza,Gdańsk,8,499000.0,2,34.0,1963.0,50.0815643,19.9786311
16354,Niepołomicka,Gdańsk,2,426676.0,3,51.05,2000.0,50.0625885,20.0200767
16355,Niepołomicka,Gdańsk,1,393317.0,2,44.28,2000.0,50.0688856,19.9267351
16356,Niepołomicka,Gdańsk,1,337778.0,2,35.64,2000.0,50.1095715,19.9072634
16357,Mieczysława Boguckiego,Gdańsk,2,485000.0,2,36.0,2022.0,50.0713545,19.9832728
16358,Białowieska,Gdańsk,2,574300.0,3,59.2,2000.0,50.0476879,19.987734
16359,Świętokrzyska,Gdańsk,0,899000.0,4,85.0,2017.0,50.0404753,20.0151209
16360,Edwarda Stachury,Gdańsk,1,1195000.0,3,60.5,2017.0,50.0791157,19.8833825
16361,Piotrkowska,Gdańsk,0,499000.0,2,43.67,2013.0,50.0130208,19.9792833
16362,Korzenna,Gdańsk,2,669000.0,2,33.0,1956.0,50.0239286,19.9604306
16363,Bulońska,Gdańsk,4,570000.0,3,63.4,1990.0,50.0239286,19.9604306
16364,Łozy,Gdańsk,2,619000.0,2,44.0,1980.0,50.0461167,19.9723264
16365,Białowieska,Gdańsk,2,570800.0,3,54.88,2000.0,50.0323636,20.0519058
16366,Białowieska,Gdańsk,1,609800.0,3,59.2,2000.0,50.0680237,20.0648259
16367,gen. Elżbiety Zawackiej,Gdańsk,0,523000.0,3,60.81,2000.0,50.0935683,19.9225386
16368,Długa,Gdańsk,3,799000.0,2,45.0,1960.0,50.0323636,20.0519058
16369,Niepołomicka,Gdańsk,2,532025.0,4,67.83,2000.0,50.0773628,19.89068017552701
16370,Niepołomicka,Gdańsk,1,449959.0,3,52.26,2000.0,50.0474242,19.9833488
16371,Niepołomicka,Gdańsk,1,393317.0,2,44.28,2000.0,50.0712887,19.9281621
16372,Niepołomicka,Gdańsk,1,337778.0,2,35.64,2000.0,50.0239286,19.9604306
16373,Na Zaspę,Gdańsk,1,525000.0,2,55.84,1900.0,50.0461167,19.9723264
16374,Łąkowa,Gdańsk,3,849000.0,2,78.27,1950.0,50.0461167,19.9723264
16375,Związkowa,Gdańsk,3,450000.0,2,43.14,1965.0,50.0461167,19.9723264
16376,Opacka,Gdańsk,2,1451412.0,2,57.2,2022.0,50.0404753,20.0151209
16377,Jacka Malczewskiego,Gdańsk,1,1174016.0,4,82.23,2023.0,50.0461424,19.9886656
16378,Jana Kasprowicza,Gdańsk,3,1790000.0,3,79.0,2023.0,50.0461424,19.9886656
16379,Białowieska,Gdańsk,3,438200.0,2,42.54,2000.0,50.0868284,19.9463737
16380,Białowieska,Gdańsk,1,608850.0,3,59.2,2000.0,50.0921875,19.984579
16381,Białowieska,Gdańsk,1,443800.0,2,42.67,2000.0,50.0921875,19.984579
16382,Białowieska,Gdańsk,2,461100.0,2,43.5,2000.0,50.0663953,20.0118072
16383,Białowieska,Gdańsk,0,580200.0,3,59.2,2000.0,50.0958627,20.064278
16384,Białowieska,Gdańsk,3,472900.0,2,43.38,2000.0,50.0089843,19.9594547
16385,Białowieska,Gdańsk,3,621600.0,3,59.2,2000.0,50.0089843,19.9594547
16386,Przemyska,Gdańsk,1,685520.0,3,66.18,2000.0,50.0232367,19.8307203
16387,Przemyska,Gdańsk,3,459444.0,2,41.55,2000.0,50.0239257,19.9632784
16388,Białowieska,Gdańsk,2,609800.0,3,59.2,2000.0,50.0707781,19.9349624
16389,Lawendowe Wzgórze,Gdańsk,7,950000.0,4,85.17,2021.0,50.0555457,19.9523735
16390,Bohaterów Getta Warszawskiego,Gdańsk,0,560000.0,2,43.2,1930.0,50.0239286,19.9604306
16391,Białowieska,Gdańsk,2,615700.0,3,59.2,2000.0,50.0404753,20.0151209
16392,Białowieska,Gdańsk,1,452400.0,2,43.5,2000.0,50.0404753,20.0151209
16393,Białowieska,Gdańsk,1,455500.0,2,43.38,2000.0,50.0404753,20.0151209
16394,Białowieska,Gdańsk,0,615700.0,3,59.2,2000.0,50.0404753,20.0151209
16395,Białowieska,Gdańsk,2,438200.0,2,43.38,2000.0,50.0404753,20.0151209
16396,Białowieska,Gdańsk,3,447000.0,2,43.38,2000.0,50.0404753,20.0151209
16397,Białowieska,Gdańsk,0,576300.0,3,54.88,2000.0,50.0404753,20.0151209
16398,Koziorożca,Gdańsk,2,745000.0,4,56.1,2006.0,50.0404753,20.0151209
16399,Białowieska,Gdańsk,1,448100.0,2,42.67,2000.0,50.0404753,20.0151209
16400,Białowieska,Gdańsk,3,627500.0,3,59.2,2000.0,50.0404753,20.0151209
16401,Białowieska,Gdańsk,1,574300.0,3,59.2,2000.0,50.0239286,19.9604306
16402,Władysława Jagiełły,Gdańsk,1,515126.0,4,63.33,2000.0,50.0239286,19.9604306
16403,Białowieska,Gdańsk,3,581800.0,3,54.88,2000.0,50.0239286,19.9604306
16404,Białowieska,Gdańsk,3,463700.0,2,42.54,2000.0,50.0137496,19.9659068
16405,Władysława Jagiełły,Gdańsk,3,439748.0,2,53.97,2000.0,50.0852974,19.9164193
16406,Białowieska,Gdańsk,1,565300.0,3,54.88,2000.0,50.0404753,20.0151209
16407,Białowieska,Gdańsk,2,565300.0,3,54.88,2000.0,50.0713545,19.9832728
16408,Górka,Gdańsk,2,1495000.0,4,109.17,2000.0,50.0404808,19.9884892
16409,Wypoczynkowa,Gdańsk,1,950000.0,1,30.0,2015.0,50.0239286,19.9604306
16410,Stefana Drzewieckiego,Gdańsk,1,780000.0,3,63.0,1980.0,50.0461167,19.9723264
16411,Szara,Gdańsk,9,449000.0,2,31.0,1970.0,50.0404753,20.0151209
16412,Jaśkowa Dolina,Gdańsk,2,2730000.0,3,88.88,2013.0,50.0191677,19.9488458
16413,Białowieska,Gdańsk,3,576300.0,3,54.88,2000.0,50.0212208,19.977384
16414,Białowieska,Gdańsk,3,592000.0,3,59.2,2000.0,50.0676098,19.9177487
16415,Białowieska,Gdańsk,2,456600.0,2,42.67,2000.0,49.9985165,19.9225256
16416,Białowieska,Gdańsk,0,451700.0,2,42.61,2000.0,50.0497662,19.9365664
16417,Białowieska,Gdańsk,3,459500.0,2,42.54,2000.0,50.0619964,19.980641
16418,Władysława Jagiełły,Gdańsk,1,361291.0,2,40.87,2000.0,50.0838292,19.9240703
16419,Stefana Jaracza,Gdańsk,5,1149688.0,3,85.3,2000.0,50.075992,19.9229854
