id,address,city,floor,price,rooms,sq,year
18334,Jana Kantego Andrusikiewicza,Kraków,1,1311187.0,5,10236.0,2023
18335,Jana Kantego Andrusikiewicza,Kraków,2,830875.0,3,6647.0,2022
18336,Jana Kantego Andrusikiewicza,Kraków,0,933250.0,3,7466.0,2023
18337,Leszczynowa,Kraków,2,1195000.0,3,85.0,1998
18338,Lechicka,Kraków,0,1970000.0,5,187.0,2022
18339,Stanisława Klimeckiego,Kraków,5,1028600.0,4,799.0,2022
18340,Wincentego Wodzinowskiego,Kraków,0,350000.0,1,25.0,2023
18341,Szpitalna,Kraków,2,2200000.0,6,155.0,1900
18342,gen. Leopolda Okulickiego,Kraków,7,549000.0,2,505.0,2007
18343,Tadeusza Ważewskiego,Kraków,1,803357.0,5,9679.0,2024
18344,Cieszyńska,Kraków,1,870190.0,2,503.0,
18345,Smoleńsk,Kraków,2,1106100.0,2,4916.0,2023
18346,Henryka Pachońskiego,Kraków,2,790000.0,3,68.0,2022
18347,Cystersów,Kraków,1,960000.0,3,706.0,2010
18348,Wlotowa,Kraków,2,409000.0,2,438.0,1980
18349,Skawińska,Kraków,5,981950.0,2,49.0,
18350,Wincentego Witosa,Kraków,2,913000.0,4,8785.0,2023
18351,Wincentego Witosa,Kraków,9,667000.0,3,5561.0,2023
18352,gen. Antoniego Józefa Madalińskiego,Kraków,0,838125.0,3,56.0,
18353,Stefana Bobrowskiego,Kraków,5,414000.0,2,389.0,1994
18354,Lasówka,Kraków,4,529900.0,3,4675.0,2023
18355,Barska,Kraków,0,780000.0,2,6583.0,1940
18356,Saska,Kraków,1,855470.0,3,5555.0,
18357,Józefa Chełmońskiego,Kraków,1,859000.0,3,7816.0,2008
18358,Myśliwska,Kraków,2,470000.0,2,4013.0,2023
18359,Saska,Kraków,0,1039654.0,3,6751.0,2023
18360,Turniejowa,Kraków,1,630000.0,3,5621.0,2023
18361,Na Błonie,Kraków,1,869314.0,2,4481.0,2023
18362,Na Błonie,Kraków,0,628284.0,2,3831.0,2023
18363,Karola Bunscha,Kraków,1,940000.0,3,78.0,2015
18364,Na Kozłówce,Kraków,2,399000.0,2,371.0,1970
18365,Cieszyńska,Kraków,1,1010450.0,3,5774.0,
18366,Smoleńsk,Kraków,4,1191250.0,2,4765.0,2023
18367,Stanisława Klimeckiego,Kraków,1,699000.0,2,41.0,2022
18368,Władysława Broniewskiego,Kraków,2,450000.0,2,36.0,1970
18369,Reduta,Kraków,1,720000.0,3,537.0,2018
18370,Przewóz,Kraków,1,435000.0,2,33.0,2023
18371,Piaskowa,Kraków,3,705280.0,3,551.0,
18372,Piaskowa,Kraków,1,420280.0,2,316.0,
18373,Rydlówka,Kraków,2,1336814.0,4,9368.0,2024
18374,św. Tomasza,Kraków,4,2500000.0,3,100.0,
18375,Rydlówka,Kraków,1,1080105.0,3,8264.0,2024
18376,Rydlówka,Kraków,1,597623.0,1,4071.0,2024
18377,Walerego Sławka,Kraków,0,1049000.0,4,8433.0,2023
18378,Na Błonie,Kraków,0,683388.0,2,4167.0,2023
18379,Piaskowa,Kraków,1,655690.0,3,551.0,
18380,Piaskowa,Kraków,3,519677.0,2,3967.0,
18381,Erazma Jerzmanowskiego,Kraków,7,438687.0,1,3555.0,2024
18382,Erazma Jerzmanowskiego,Kraków,4,433354.0,1,3555.0,2024
18383,Lublańska,Kraków,2,430000.0,1,3839.0,1960
18384,gen. Leopolda Okulickiego,Kraków,7,549000.0,2,50.0,2006
18385,Mała Góra,Kraków,1,1390000.0,2,6947.0,1939
18386,Bolesława Czerwieńskiego,Kraków,1,986000.0,3,8149.0,
18387,Republiki Korczakowskiej,Kraków,8,534784.0,2,4178.0,
18388,Republiki Korczakowskiej,Kraków,3,808470.0,3,691.0,
18389,Krupnicza,Kraków,1,2497000.0,4,133.0,1915
18390,Łobzowska,Kraków,0,797000.0,3,511.0,1932
18391,Beskidzka,Kraków,3,550000.0,3,49.0,1987
18392,Henryka Pachońskiego,Kraków,4,559000.0,1,2969.0,2022
18393,Stańczyka,Kraków,1,515000.0,2,37.0,2008
18394,Spółdzielców,Kraków,2,470000.0,2,3941.0,1971
18395,Jana Sas-Zubrzyckiego,Kraków,3,555000.0,2,49.0,1988
18396,Wincentego Witosa,Kraków,9,667320.0,3,5561.0,2023
18397,Wrocławska,Kraków,2,597600.0,2,4147.0,1980
18398,Księcia Józefa,Kraków,1,1100000.0,4,102.0,2022
18399,Walerego Sławka,Kraków,0,669000.0,3,5598.0,2023
18400,Piaskowa,Kraków,1,487941.0,2,3967.0,
18401,Piasta Kołodzieja,Kraków,7,489000.0,3,48.0,2022
18402,Kazimierza Pułaskiego,Kraków,2,1595000.0,5,115.0,1900
18403,Lilli Wenedy,Kraków,3,379000.0,1,33.0,1976
18404,Włoska,Kraków,1,659000.0,2,524.0,2008
18405,Stanisława Mitery,Kraków,1,558900.0,3,486.0,1937
18406,Paulińska,Kraków,0,579000.0,1,34.0,1930
18407,Stanisława Smolki,Kraków,1,1200000.0,3,80.0,1925
18408,Stanisława Lema,Kraków,3,2030145.0,5,10411.0,2023
18409,prof. Wojciecha Marii Bartla,Kraków,2,864000.0,4,91.0,2008
18410,Rydlówka,Kraków,1,512474.0,1,2537.0,2025
18411,Rydlówka,Kraków,1,632764.0,2,3212.0,2025
18412,Wiosenna,Kraków,1,1925000.0,4,12434.0,2023
18413,Grzegórzecka,Kraków,5,815328.0,1,4768.0,
18414,Stefana Banacha,Kraków,1,580000.0,2,4846.0,2022
18415,Jakuba Bojki,Kraków,0,606250.0,3,625.0,1989
18416,Henryka Pachońskiego,Kraków,1,389128.0,1,3085.0,2024
18417,Stanisława Klimeckiego,Kraków,2,889000.0,3,587.0,2022
18418,Stanisława Klimeckiego,Kraków,2,929263.0,3,6834.0,2022
18419,Brzegowa,Kraków,1,849000.0,3,10882.0,2000
18420,Bajeczna,Kraków,1,880000.0,3,5973.0,
18421,Republiki Korczakowskiej,Kraków,6,777628.0,3,6374.0,
18422,Republiki Korczakowskiej,Kraków,4,518072.0,2,4178.0,
18423,Bolesława Czerwieńskiego,Kraków,1,767600.0,3,572.0,
18424,Ludwika Idzikowskiego,Kraków,3,625000.0,2,37.0,1920
18425,Wiosenna,Kraków,0,1975000.0,4,12445.0,2023
18426,Wiosenna,Kraków,0,1925000.0,4,12445.0,2023
18427,Wiosenna,Kraków,1,1550064.0,4,9012.0,2023
18428,Wiosenna,Kraków,0,894000.0,3,5197.0,2023
18429,Piasta Kołodzieja,Kraków,1,532400.0,2,484.0,2022
18430,Stanisława Klimeckiego,Kraków,3,929000.0,3,7224.0,2022
18431,Stanisława Przybyszewskiego,Kraków,0,1013467.0,3,6734.0,2023
18432,Stanisława Przybyszewskiego,Kraków,2,1299447.0,3,8147.0,2023
18433,Kazimierza Wielkiego,Kraków,0,959000.0,3,7328.0,1959
18434,Adama Bochenka,Kraków,4,564000.0,2,5026.0,
18435,Agatowa,Kraków,0,600000.0,2,47.0,1997
18436,Parkowa,Kraków,1,910000.0,2,6245.0,1860
18437,Piastowska,Kraków,5,956398.0,3,517.0,2020
18438,Józefa Korzeniowskiego,Kraków,2,2350000.0,3,9768.0,
18439,Kantorowicka,Kraków,0,421428.0,2,4844.0,
18440,Wlotowa,Kraków,4,499000.0,3,50.0,1965
18441,Zygmunta Glogera,Kraków,2,636999.0,3,6567.0,
18442,Rzemieślnicza,Kraków,0,649000.0,2,4466.0,2023
18443,Starowiślna,Kraków,3,880000.0,2,455.0,1887
18444,Krokusowa,Kraków,2,491800.0,2,3726.0,2023
18445,Lasówka,Kraków,6,662420.0,3,602.0,2023
18446,Emaus,Kraków,0,999000.0,2,6257.0,2023
18447,Agatowa,Kraków,3,539000.0,2,4965.0,2017
18448,Koszykarska,Kraków,3,559000.0,2,45.0,2014
18449,Piotra Borowego,Kraków,0,730000.0,2,48.0,2023
18450,Starego Dębu,Kraków,1,612600.0,3,6126.0,
18451,Myśliwska,Kraków,0,556000.0,2,4441.0,2023
18452,Rydlówka,Kraków,0,683207.0,2,3577.0,2023
18453,ks. Stanisława Truszkowskiego,Kraków,1,1019000.0,4,85.0,2020
18454,Romana Kiełkowskiego,Kraków,2,1050273.0,3,5557.0,2023
18455,bp. Jana Prandoty,Kraków,5,629000.0,2,321.0,2021
18456,Grzegórzecka,Kraków,7,863008.0,1,4768.0,
18457,Stradomska,Kraków,2,799800.0,1,31.0,2022
18458,Reduta,Kraków,5,645000.0,2,5129.0,2018
18459,Henryka Pachońskiego,Kraków,1,640368.0,2,4447.0,2023
18460,Stradomska,Kraków,2,1548000.0,2,60.0,2022
18461,Kuźnicy Kołłątajowskiej,Kraków,4,654074.0,3,5543.0,
18462,Kuźnicy Kołłątajowskiej,Kraków,4,565268.0,2,4873.0,
18463,Republiki Korczakowskiej,Kraków,4,793610.0,3,6505.0,
18464,Republiki Korczakowskiej,Kraków,5,522250.0,2,4178.0,
18465,Bolesława Czerwieńskiego,Kraków,2,774000.0,3,572.0,
18466,Starowiślna,Kraków,2,1189500.0,4,7423.0,1929
18467,Łobzowska,Kraków,0,797000.0,3,511.0,2006
18468,Szczygla,Kraków,2,765696.0,3,7237.0,
18469,Księcia Józefa,Kraków,1,1100000.0,4,1023.0,2022
18470,Węgierska,Kraków,1,480000.0,1,27.0,1937
18471,Jana Buszka,Kraków,2,1460000.0,3,75.0,2022
18472,Jana Buszka,Kraków,0,1440000.0,3,74.0,2022
18473,Rydlówka,Kraków,2,546940.0,2,3212.0,2023
18474,Rydlówka,Kraków,3,445092.0,1,2537.0,2023
18475,Walerego Sławka,Kraków,6,1079001.0,4,8433.0,2022
18476,Gajówka,Kraków,0,3000000.0,5,200.0,2023
18477,Stanisława Smolki,Kraków,1,900000.0,3,9263.0,1932
18478,Krupnicza,Kraków,3,2072400.0,3,942.0,1915
18479,Starowiślna,Kraków,3,880000.0,2,4548.0,1887
18480,Krupnicza,Kraków,0,1144000.0,3,52.0,1915
18481,Emaus,Kraków,0,999000.0,2,624.0,
18482,Lasówka,Kraków,5,698250.0,3,665.0,2023
18483,Rydlówka,Kraków,4,874608.0,4,6576.0,
18484,Rakowicka,Kraków,1,1720000.0,3,77.0,2017
18485,Poznańska,Kraków,3,860000.0,2,56.0,2014
18486,Jana Zamoyskiego,Kraków,4,2600000.0,4,123.0,1780
18487,Michała Bałuckiego,Kraków,3,740000.0,2,3725.0,1964
18488,Turniejowa,Kraków,8,689000.0,3,5938.0,2022
18489,gen. Leopolda Okulickiego,Kraków,7,549000.0,2,505.0,2007
18490,Gajówka,Kraków,0,3000000.0,7,200.0,2023
18491,Krokusowa,Kraków,6,429000.0,1,31.0,2017
18492,Maurycego Mochnackiego,Kraków,3,943800.0,3,7266.0,2014
18493,Walerego Sławka,Kraków,2,519000.0,2,3657.0,2023
18494,Myśliwska,Kraków,0,529000.0,2,4564.0,2023
18495,Mariana Domagały,Kraków,1,575424.0,2,5328.0,2022
18496,Myśliwska,Kraków,2,535000.0,2,4692.0,2023
18497,Myśliwska,Kraków,3,537000.0,2,4647.0,2023
18498,Mariana Domagały,Kraków,2,575964.0,2,5333.0,2022
18499,Mariana Domagały,Kraków,3,576828.0,2,5341.0,2022
18500,Mariana Domagały,Kraków,4,576612.0,2,5339.0,2022
18501,Kuźnicy Kołłątajowskiej,Kraków,1,592686.0,2,5199.0,
18502,Bolesława Czerwieńskiego,Kraków,1,843300.0,3,6389.0,
18503,Kuźnicy Kołłątajowskiej,Kraków,2,776649.0,3,6873.0,
18504,Republiki Korczakowskiej,Kraków,3,758506.0,3,6374.0,
18505,Republiki Korczakowskiej,Kraków,9,507744.0,2,3936.0,
18506,Rydlówka,Kraków,0,995760.0,4,7376.0,
18507,Szczygla,Kraków,2,628992.0,2,5824.0,
18508,Starego Dębu,Kraków,1,612600.0,3,6126.0,
18509,Stawowa,Kraków,2,699900.0,2,4555.0,2021
18510,Erazma Jerzmanowskiego,Kraków,7,539000.0,3,52.0,1978
18511,Stefana Banacha,Kraków,5,594929.0,2,5272.0,
18512,Gospodarska,Kraków,0,898269.0,4,8241.0,
18513,Stefana Banacha,Kraków,4,1250000.0,4,10398.0,2022
18514,Pękowicka,Kraków,1,495000.0,4,6095.0,2023
18515,Lipska,Kraków,1,619000.0,3,5327.0,2022
18516,Piaskowa,Kraków,0,705280.0,3,551.0,
18517,Piaskowa,Kraków,2,499842.0,2,3967.0,
18518,Piaskowa,Kraków,3,607178.0,3,5018.0,
18519,Piaskowa,Kraków,2,677730.0,3,551.0,
18520,Piaskowa,Kraków,2,587106.0,3,5018.0,
18521,Piaskowa,Kraków,3,597142.0,3,5018.0,
18522,Piaskowa,Kraków,1,582088.0,3,5018.0,
18523,Piaskowa,Kraków,1,495875.0,2,3967.0,
18524,Piaskowa,Kraków,2,683240.0,3,551.0,
18525,Piaskowa,Kraków,1,672220.0,3,551.0,
18526,Piaskowa,Kraków,0,480007.0,2,3967.0,
18527,Piaskowa,Kraków,2,511743.0,2,3967.0,
18528,Piaskowa,Kraków,3,432920.0,2,316.0,
18529,Piaskowa,Kraków,1,499842.0,2,3967.0,
18530,Piaskowa,Kraków,2,423440.0,2,316.0,
18531,Piaskowa,Kraków,1,666710.0,3,551.0,
18532,Saska,Kraków,1,855470.0,3,5555.0,2023
18533,Piaskowa,Kraków,3,515710.0,2,3967.0,
18534,Piaskowa,Kraków,2,694260.0,3,551.0,
18535,Piaskowa,Kraków,3,511743.0,2,3967.0,
18536,Piaskowa,Kraków,3,426600.0,2,316.0,
18537,Kantorowicka,Kraków,2,415425.0,2,4775.0,
18538,Piaskowa,Kraków,3,602160.0,3,5018.0,
18539,Piaskowa,Kraków,3,511743.0,2,3967.0,
18540,Piaskowa,Kraków,2,503809.0,2,3967.0,
18541,Piaskowa,Kraków,2,420280.0,2,316.0,
18542,Piaskowa,Kraków,3,688750.0,3,551.0,
18543,Piaskowa,Kraków,2,592124.0,3,5018.0,
18544,Piaskowa,Kraków,2,503809.0,2,3967.0,
18545,Piaskowa,Kraków,0,423440.0,2,316.0,
18546,Piaskowa,Kraków,3,429760.0,2,316.0,
18547,Piaskowa,Kraków,2,597142.0,3,5018.0,
18548,Piaskowa,Kraków,1,677730.0,3,551.0,
18549,Piaskowa,Kraków,0,688750.0,3,551.0,
18550,Piaskowa,Kraków,3,694260.0,3,551.0,
18551,Piaskowa,Kraków,1,592124.0,3,5018.0,
18552,Piaskowa,Kraków,2,507776.0,2,3967.0,
18553,Piaskowa,Kraków,2,688750.0,3,551.0,
18554,Piaskowa,Kraków,0,483974.0,2,3967.0,
18555,Piaskowa,Kraków,0,587106.0,3,5018.0,
18556,Piaskowa,Kraków,0,694260.0,3,551.0,
18557,Piaskowa,Kraków,2,602160.0,3,5018.0,
18558,Piaskowa,Kraków,3,597142.0,3,5018.0,
18559,Piaskowa,Kraków,1,587106.0,3,5018.0,
18560,Piaskowa,Kraków,1,491908.0,2,3967.0,
18561,Piaskowa,Kraków,3,699770.0,3,551.0,
18562,Andrzeja Zauchy,Kraków,1,739000.0,3,53.0,2022
18563,Aleksandry,Kraków,2,845000.0,4,7031.0,1984
18564,Miodowa,Kraków,3,1200000.0,3,58.0,1930
18565,Myśliwska,Kraków,1,475000.0,2,3635.0,2023
18566,Rydlówka,Kraków,0,917705.0,3,6329.0,2024
18567,Rydlówka,Kraków,2,1010916.0,3,6374.0,2024
18568,Rydlówka,Kraków,3,769629.0,2,469.0,2024
18569,Rydlówka,Kraków,3,782357.0,2,4668.0,2024
18570,Rydlówka,Kraków,4,1158529.0,4,7147.0,2024
18571,Erazma Jerzmanowskiego,Kraków,3,428022.0,2,3555.0,2024
18572,Sebastiana Klonowica,Kraków,2,471975.0,2,3255.0,2018
18573,Saska,Kraków,0,1005899.0,3,675.0,2023
18574,Skawińska,Kraków,5,982000.0,2,49.0,2019
18575,Grzegórzecka,Kraków,6,2859090.0,4,14662.0,2024
18576,Akacjowa,Kraków,3,1499000.0,7,15216.0,1994
18577,Mieczykowa,Kraków,1,649000.0,3,6068.0,2008
18578,Piasta Kołodzieja,Kraków,1,666681.0,3,6873.0,2022
18579,Cieszyńska,Kraków,0,950000.0,2,5828.0,2008
18580,Jana Sas-Zubrzyckiego,Kraków,3,555000.0,3,496.0,1979
18581,Królowej Jadwigi,Kraków,1,1600000.0,4,954.0,1970
18582,Gajówka,Kraków,0,2320000.0,3,116.0,2023
18583,Rakowicka,Kraków,0,499000.0,1,3302.0,1998
18584,Dąbska,Kraków,2,962000.0,4,74.0,2016
18585,Kuźnicy Kołłątajowskiej,Kraków,1,764124.0,3,6884.0,
18586,Bolesława Czerwieńskiego,Kraków,3,779000.0,3,5711.0,
18587,Republiki Korczakowskiej,Kraków,5,771254.0,3,6374.0,
18588,Republiki Korczakowskiej,Kraków,3,513894.0,2,4178.0,
18589,Rydlówka,Kraków,2,531650.0,1,35.0,2023
18590,Rydlówka,Kraków,2,389000.0,1,258.0,2023
18591,Kosocicka,Kraków,3,399000.0,1,295.0,2022
18592,Szczygla,Kraków,1,628236.0,2,5817.0,
18593,gen. Franciszka Paszkowskiego,Kraków,1,570000.0,4,61.0,2023
18594,Gajówka,Kraków,1,1500000.0,3,72.0,2023
18595,Józefa Dietla,Kraków,1,1320000.0,2,80.0,1883
18596,Lotnicza,Kraków,4,699000.0,3,556.0,1968
18597,Wrocławska,Kraków,1,825000.0,3,5554.0,2020
18598,Ludomira Różyckiego,Kraków,4,445000.0,2,35.0,
18599,Stanisława Przybyszewskiego,Kraków,2,1065518.0,3,6987.0,2023
18600,Stanisława Przybyszewskiego,Kraków,1,1262394.0,3,8388.0,2023
18601,Stanisława Przybyszewskiego,Kraków,2,1977168.0,4,9692.0,2023
18602,Stanisława Przybyszewskiego,Kraków,0,1323795.0,3,781.0,2023
18603,Piaskowa,Kraków,2,891016.0,4,9092.0,2022
18604,Kantorowicka,Kraków,2,421428.0,2,4844.0,
18605,Bracka,Kraków,3,1390000.0,2,411.0,1896
18606,Woźniców,Kraków,4,636375.0,2,5091.0,2023
18607,Myśliwska,Kraków,4,502000.0,2,4121.0,2022
18608,Emaus,Kraków,1,1600000.0,4,986.0,
18609,Jana Palacha,Kraków,0,560000.0,3,49.0,
18610,Grzegórzecka,Kraków,1,703811.0,1,4661.0,
18611,Walerego Sławka,Kraków,5,869000.0,4,6879.0,
18612,Maciejkowa,Kraków,0,788000.0,3,6584.0,2022
18613,Maciejkowa,Kraków,1,1230000.0,6,12817.0,2022
18614,Bolesława Czerwieńskiego,Kraków,3,780200.0,3,572.0,
18615,Republiki Korczakowskiej,Kraków,10,856592.0,3,6908.0,
18616,Pękowicka,Kraków,0,854016.0,4,8896.0,
18617,Starego Dębu,Kraków,2,750680.0,4,766.0,
18618,Chmieleniec,Kraków,2,760000.0,3,70.0,2005
18619,Mikołaja Zyblikiewicza,Kraków,1,756000.0,2,60.0,
18620,Lublańska,Kraków,0,780000.0,3,72.0,1960
18621,Kantorowicka,Kraków,0,523175.0,3,6155.0,
18622,Kocmyrzowska,Kraków,0,1177105.0,4,8415.0,
18623,Leona Petrażyckiego,Kraków,1,649999.0,3,6778.0,2011
18624,Macieja Dębskiego,Kraków,3,675000.0,4,64.0,2017
18625,Ceglarska,Kraków,1,810000.0,4,6187.0,2011
18626,Wielicka,Kraków,1,499000.0,2,3153.0,2021
18627,Gabrieli Zapolskiej,Kraków,1,390000.0,1,32.0,2019
18628,Stanisława Przybyszewskiego,Kraków,0,1440000.0,3,74.0,2022
18629,Bolesława Czerwieńskiego,Kraków,4,786500.0,3,572.0,
18630,Republiki Korczakowskiej,Kraków,4,764880.0,3,6374.0,
18631,Starego Dębu,Kraków,2,750680.0,4,766.0,
18632,Woźniców,Kraków,3,635250.0,2,5082.0,2023
18633,Kantorowicka,Kraków,3,421428.0,2,4844.0,
18634,Kocmyrzowska,Kraków,0,571399.0,2,4655.0,
18635,Myśliwska,Kraków,1,900000.0,3,63.0,2023
18636,Mariana Słoneckiego,Kraków,0,599000.0,3,52.0,1979
18637,Walerego Sławka,Kraków,5,1069001.0,4,8433.0,2023
18638,Walerego Sławka,Kraków,2,1029000.0,4,8187.0,2023
18639,Walerego Sławka,Kraków,3,789000.0,3,5971.0,2023
18640,ks. Józefa Meiera,Kraków,2,920000.0,2,4585.0,1825
18641,Seweryna Goszczyńskiego,Kraków,3,822150.0,2,4725.0,2024
18642,Adama Bochenka,Kraków,0,739900.0,3,6221.0,2014
18643,Agatowa,Kraków,2,479000.0,3,5175.0,2022
18644,Spółdzielców,Kraków,10,295000.0,1,24.0,1973
18645,Bogucicka,Kraków,0,393708.0,2,4687.0,2023
18646,Bogucicka,Kraków,2,741048.0,3,8822.0,2023
18647,Żwirowa,Kraków,4,1290240.0,3,1008.0,2024
18648,Bogucicka,Kraków,4,351528.0,1,3624.0,2023
18649,Bogucicka,Kraków,4,454768.0,3,5288.0,2023
18650,Żwirowa,Kraków,1,823422.0,3,7223.0,2024
18651,Żwirowa,Kraków,0,741480.0,3,6179.0,2024
18652,Żwirowa,Kraków,1,705024.0,3,5508.0,2024
18653,Rusznikarska,Kraków,1,695000.0,2,60.0,1990
18654,Walerego Sławka,Kraków,7,569000.0,2,3897.0,2023
18655,Walerego Sławka,Kraków,7,559000.0,2,3871.0,2023
18656,Rydlówka,Kraków,1,750000.0,2,43.0,2016
18657,Bolesława Czerwieńskiego,Kraków,1,766500.0,3,5711.0,
18658,Adama Bochenka,Kraków,3,489000.0,2,3884.0,2013
18659,prof. Michała Bobrzyńskiego,Kraków,4,665000.0,2,553.0,2007
18660,Armii Krajowej,Kraków,1,799000.0,3,6289.0,1995
18661,Marii i Bolesława Wysłouchów,Kraków,10,399000.0,1,34.0,
18662,Mikołaja Zyblikiewicza,Kraków,2,729825.0,2,3945.0,
18663,Romana Żelazowskiego,Kraków,0,528000.0,3,60.0,2009
18664,Górników,Kraków,1,605000.0,3,526.0,2015
18665,Wiosenna,Kraków,1,1405872.0,4,9012.0,2023
18666,Stare Wiślisko,Kraków,0,999000.0,3,81.0,2023
18667,Aleksandry,Kraków,0,679000.0,3,6184.0,1980
18668,Józefińska,Kraków,0,629000.0,1,42.0,1939
18669,Woźniców,Kraków,2,742440.0,3,6187.0,2023
18670,Kantorowicka,Kraków,2,531250.0,3,625.0,
18671,Kocmyrzowska,Kraków,1,816988.0,3,6877.0,
18672,Myśliwska,Kraków,1,899500.0,3,6543.0,20223
18673,Piasta Kołodzieja,Kraków,0,508515.0,2,483.0,2022
18674,Małego Księcia,Kraków,4,335000.0,2,34.0,1960
18675,Przewóz,Kraków,1,748770.0,3,6807.0,2022
18676,Przewóz,Kraków,1,776112.0,3,6992.0,2022
18677,Walerego Sławka,Kraków,2,839000.0,4,6879.0,2023
18678,Walerego Sławka,Kraków,2,749000.0,3,5971.0,2023
18679,Lasówka,Kraków,1,542800.0,2,47.0,2022
18680,Nowosądecka,Kraków,3,569000.0,3,435.0,1970
18681,Mariana Domagały,Kraków,3,430000.0,2,3455.0,2022
18682,Lubicz,Kraków,2,1250000.0,2,46.0,2014
18683,Długa,Kraków,4,510000.0,1,335.0,
18684,Stanisława Klimeckiego,Kraków,3,689000.0,2,4657.0,2022
18685,Stanisława Klimeckiego,Kraków,2,889000.0,3,587.0,2022
18686,Żwirowa,Kraków,1,768012.0,3,6244.0,2024
18687,Piasta Kołodzieja,Kraków,1,550800.0,2,51.0,2022
18688,Lasówka,Kraków,1,481172.0,2,4162.0,2023
18689,Erazma Jerzmanowskiego,Kraków,3,642727.0,3,5365.0,2024
18690,Erazma Jerzmanowskiego,Kraków,2,517072.0,2,4221.0,2024
18691,Erazma Jerzmanowskiego,Kraków,0,584080.0,2,49.0,2024
18692,Zembrzycka,Kraków,1,890000.0,5,15643.0,2022
18693,Stanisława Klimeckiego,Kraków,5,889000.0,3,69.0,2022
18694,Bolesława Czerwieńskiego,Kraków,5,801500.0,3,5737.0,
18695,Zygmunta Glogera,Kraków,2,630403.0,3,6499.0,2023
18696,Zygmunta Glogera,Kraków,1,637678.0,3,6574.0,2022
18697,Myśliwska,Kraków,0,780000.0,3,6523.0,
18698,Józefa Łepkowskiego,Kraków,3,563000.0,2,536.0,
18699,Reduta,Kraków,5,729000.0,2,48.0,
18700,Stanisława Klimeckiego,Kraków,2,620000.0,3,4065.0,
18701,Łużycka,Kraków,1,569000.0,2,4847.0,2010
18702,Tytusa Chałubińskiego,Kraków,1,535000.0,3,107.0,1960
18703,Lipska,Kraków,1,776112.0,3,6992.0,2022
18704,Lipska,Kraków,3,769530.0,3,681.0,2022
18705,Kalwaryjska,Kraków,3,299000.0,2,4259.0,1920
18706,Kantorowicka,Kraków,1,493038.0,3,5755.0,
18707,Kantorowicka,Kraków,0,526320.0,3,6192.0,
18708,Maciejkowa,Kraków,1,1230000.0,6,12817.0,2022
18709,Kocmyrzowska,Kraków,1,958241.0,2,8066.0,
18710,Walerego Sławka,Kraków,1,1019000.0,4,8187.0,2023
18711,Józefa Wybickiego,Kraków,3,837590.0,3,6443.0,2023
18712,Andrzeja Frycza-Modrzewskiego,Kraków,8,339240.0,1,3084.0,
18713,gen. Henryka Dąbrowskiego,Kraków,2,1689500.0,3,775.0,2017
18714,Agatowa,Kraków,0,600000.0,2,4405.0,1997
18715,Hugona Kołłątaja,Kraków,0,638000.0,2,3446.0,1907
18716,Hugona Kołłątaja,Kraków,0,641000.0,2,3467.0,1907
18717,Stanisława Mitery,Kraków,1,387500.0,2,337.0,1937
18718,Kosocicka,Kraków,3,399000.0,1,30.0,2023
18719,Stanisława Mitery,Kraków,0,558900.0,3,487.0,1937
18720,bp. Jana Prandoty,Kraków,3,899000.0,3,6066.0,2020
18721,Rzemieślnicza,Kraków,0,749000.0,2,4128.0,2021
18722,Jana Karola Chodkiewicza,Kraków,1,530000.0,2,305.0,1904
18723,Stefana Batorego,Kraków,2,899000.0,2,64.0,1899
18724,28 Lipca 1943 1943,Kraków,1,2999000.0,3,139.0,2021
18725,Stefana Banacha,Kraków,5,511307.0,2,3539.0,
18726,Dobrego Pasterza,Kraków,2,480000.0,2,467.0,1997
18727,Tadeusza Romanowicza,Kraków,1,899000.0,2,537.0,
18728,Piasta Kołodzieja,Kraków,1,508200.0,2,484.0,2022
18729,Myśliwska,Kraków,0,495000.0,2,4162.0,2022
18730,Myśliwska,Kraków,2,600204.0,3,5245.0,2022
18731,gen. Leopolda Okulickiego,Kraków,5,550000.0,2,512.0,2010
18732,Puszkarska,Kraków,4,595680.0,2,4672.0,2023
18733,Walerego Sławka,Kraków,0,564481.0,2,4178.0,2022
18734,Walerego Sławka,Kraków,4,859000.0,4,6879.0,2023
18735,Stanisława Klimeckiego,Kraków,5,649000.0,2,4053.0,2022
18736,Bożego Ciała,Kraków,2,1957400.0,4,9787.0,
18737,Walerego Sławka,Kraków,6,539000.0,2,415.0,2022
18738,Stanisława Klimeckiego,Kraków,0,699000.0,3,5043.0,2021
18739,Walerego Sławka,Kraków,6,559000.0,2,4643.0,2022
18740,Erazma Jerzmanowskiego,Kraków,1,433354.0,1,3555.0,2024
18741,Erazma Jerzmanowskiego,Kraków,1,743951.0,3,6179.0,2024
18742,dr. Jana Piltza,Kraków,0,660000.0,2,448.0,2018
18743,Bronowicka,Kraków,0,1999999.0,6,16909.0,1960
18744,Eljasza Walerego Radzikowskiego,Kraków,4,960000.0,3,82.0,2010
18745,Kantorowicka,Kraków,1,421428.0,2,4844.0,
18746,Litewska,Kraków,2,525000.0,2,4671.0,1968
18747,Kantorowicka,Kraków,0,528870.0,3,6222.0,
18748,Maciejkowa,Kraków,1,1230000.0,6,12817.0,2022
18749,Kocmyrzowska,Kraków,2,804827.0,3,5838.0,
18750,Republiki Korczakowskiej,Kraków,10,824375.0,3,6595.0,
18751,Zbrojarzy,Kraków,0,639000.0,2,481.0,2023
